"Season","Name","LastName","FirstName","Teams","Position","ShootsCatches","Birthdate","CityOfBirth","CountryOfBirth","StateProvince","Nationality","Height","Weight","DraftYear","DraftRound","DraftNumber","GP","G","A","P"
20062007,"Derek MacKenzie","MacKenzie","Derek","ATL","C","L","1981-06-11","Sudbury","CAN","ON","CAN",71,181,1999,5,128,4,0,0,0
20072008,"Derek MacKenzie","MacKenzie","Derek","CBJ","C","L","1981-06-11","Sudbury","CAN","ON","CAN",71,181,1999,5,128,17,2,0,2
20082009,"Derek MacKenzie","MacKenzie","Derek","CBJ","C","L","1981-06-11","Sudbury","CAN","ON","CAN",71,181,1999,5,128,1,0,0,0
20092010,"Derek MacKenzie","MacKenzie","Derek","CBJ","C","L","1981-06-11","Sudbury","CAN","ON","CAN",71,181,1999,5,128,18,1,3,4
20102011,"Derek MacKenzie","MacKenzie","Derek","CBJ","C","L","1981-06-11","Sudbury","CAN","ON","CAN",71,181,1999,5,128,63,9,14,23
20112012,"Derek MacKenzie","MacKenzie","Derek","CBJ","C","L","1981-06-11","Sudbury","CAN","ON","CAN",71,181,1999,5,128,66,7,7,14
20122013,"Derek MacKenzie","MacKenzie","Derek","CBJ","C","L","1981-06-11","Sudbury","CAN","ON","CAN",71,181,1999,5,128,43,3,5,8
20132014,"Derek MacKenzie","MacKenzie","Derek","CBJ","C","L","1981-06-11","Sudbury","CAN","ON","CAN",71,181,1999,5,128,71,9,9,18
20142015,"Derek MacKenzie","MacKenzie","Derek","FLA","C","L","1981-06-11","Sudbury","CAN","ON","CAN",71,181,1999,5,128,82,5,6,11
20152016,"Derek MacKenzie","MacKenzie","Derek","FLA","C","L","1981-06-11","Sudbury","CAN","ON","CAN",71,181,1999,5,128,64,6,7,13
20162017,"Derek MacKenzie","MacKenzie","Derek","FLA","C","L","1981-06-11","Sudbury","CAN","ON","CAN",71,181,1999,5,128,58,5,9,14
20132014,"Nathan MacKinnon","MacKinnon","Nathan","COL","C","R","1995-09-01","Halifax","CAN","NS","CAN",72,205,2013,1,1,82,24,39,63
20142015,"Nathan MacKinnon","MacKinnon","Nathan","COL","C","R","1995-09-01","Halifax","CAN","NS","CAN",72,205,2013,1,1,64,14,24,38
20152016,"Nathan MacKinnon","MacKinnon","Nathan","COL","C","R","1995-09-01","Halifax","CAN","NS","CAN",72,205,2013,1,1,72,21,31,52
20162017,"Nathan MacKinnon","MacKinnon","Nathan","COL","C","R","1995-09-01","Halifax","CAN","NS","CAN",72,205,2013,1,1,58,12,27,39
20102011,"Brett MacLean","MacLean","Brett","PHX","L","R","1988-12-24","London","CAN","ON","CAN",74,201,2007,2,32,13,2,1,3
20112012,"Brett MacLean","MacLean","Brett","WPG","L","R","1988-12-24","London","CAN","ON","CAN",74,201,2007,2,32,5,0,2,2
20032004,"Donald MacLean","MacLean","Donald","CBJ","C","L","1977-01-14","Sydney","CAN","NS","CAN",74,199,1995,2,33,4,1,0,1
20052006,"Donald MacLean","MacLean","Donald","DET","C","L","1977-01-14","Sydney","CAN","NS","CAN",74,199,1995,2,33,3,1,1,2
20062007,"Donald MacLean","MacLean","Donald","PHX","C","L","1977-01-14","Sydney","CAN","NS","CAN",74,199,1995,2,33,9,1,1,2
20032004,"Jeff MacMillan","MacMillan","Jeff","DAL","D","L","1979-03-30","Durham","CAN","ON","CAN",75,210,1999,7,215,4,0,0,0
20022003,"Ian MacNeil","MacNeil","Ian","PHI","C","L","1977-04-27","Halifax","CAN","NS","CAN",74,190,1995,4,85,2,0,0,0
20142015,"Andrew MacWilliam","MacWilliam","Andrew","TOR","D","L","1990-03-25","Calgary","CAN","AB","CAN",74,223,2008,7,188,12,0,2,2
20022003,"John Madden","Madden","John","NJD","C","L","1973-05-04","Toronto","CAN","ON","CAN",71,190,NA,NA,NA,80,19,22,41
20032004,"John Madden","Madden","John","NJD","C","L","1973-05-04","Toronto","CAN","ON","CAN",71,190,NA,NA,NA,80,12,23,35
20052006,"John Madden","Madden","John","NJD","C","L","1973-05-04","Toronto","CAN","ON","CAN",71,190,NA,NA,NA,82,16,20,36
20062007,"John Madden","Madden","John","NJD","C","L","1973-05-04","Toronto","CAN","ON","CAN",71,190,NA,NA,NA,74,12,20,32
20072008,"John Madden","Madden","John","NJD","C","L","1973-05-04","Toronto","CAN","ON","CAN",71,190,NA,NA,NA,80,20,23,43
20082009,"John Madden","Madden","John","NJD","C","L","1973-05-04","Toronto","CAN","ON","CAN",71,190,NA,NA,NA,76,7,16,23
20092010,"John Madden","Madden","John","CHI","C","L","1973-05-04","Toronto","CAN","ON","CAN",71,190,NA,NA,NA,79,10,13,23
20102011,"John Madden","Madden","John","MIN","C","L","1973-05-04","Toronto","CAN","ON","CAN",71,190,NA,NA,NA,76,12,13,25
20112012,"John Madden","Madden","John","FLA","C","L","1973-05-04","Toronto","CAN","ON","CAN",71,190,NA,NA,NA,31,3,0,3
20102011,"Olivier Magnan","Magnan","Olivier","NJD","D","L","1986-05-01","Sherbrooke","CAN","QC","CAN",74,210,2006,5,148,18,0,0,0
20022003,"Adam Mair","Mair","Adam","BUF","C","R","1979-02-15","Hamilton","CAN","ON","CAN",73,208,1997,4,84,79,6,11,17
20032004,"Adam Mair","Mair","Adam","BUF","C","R","1979-02-15","Hamilton","CAN","ON","CAN",73,208,1997,4,84,81,6,14,20
20052006,"Adam Mair","Mair","Adam","BUF","C","R","1979-02-15","Hamilton","CAN","ON","CAN",73,208,1997,4,84,40,2,5,7
20062007,"Adam Mair","Mair","Adam","BUF","C","R","1979-02-15","Hamilton","CAN","ON","CAN",73,208,1997,4,84,82,2,9,11
20072008,"Adam Mair","Mair","Adam","BUF","C","R","1979-02-15","Hamilton","CAN","ON","CAN",73,208,1997,4,84,72,5,12,17
20082009,"Adam Mair","Mair","Adam","BUF","C","R","1979-02-15","Hamilton","CAN","ON","CAN",73,208,1997,4,84,75,8,11,19
20092010,"Adam Mair","Mair","Adam","BUF","C","R","1979-02-15","Hamilton","CAN","ON","CAN",73,208,1997,4,84,69,6,8,14
20102011,"Adam Mair","Mair","Adam","NJD","C","R","1979-02-15","Hamilton","CAN","ON","CAN",73,208,1997,4,84,65,1,3,4
20022003,"Ivan Majesky","Majesky","Ivan","FLA","D","R","1976-09-02","Bansk√Bystrica","SVK",NA,"SVK",76,231,2001,9,267,82,4,8,12
20032004,"Ivan Majesky","Majesky","Ivan","ATL","D","R","1976-09-02","Bansk√Bystrica","SVK",NA,"SVK",76,231,2001,9,267,63,3,7,10
20052006,"Ivan Majesky","Majesky","Ivan","WSH","D","R","1976-09-02","Bansk√Bystrica","SVK",NA,"SVK",76,231,2001,9,267,57,1,8,9
20062007,"Tomi Maki","Maki","Tomi","CGY","R","L","1983-08-19","Helsinki","FIN",NA,"FIN",71,193,2001,4,108,1,0,0,0
20022003,"Vladimir Malakhov","Malakhov","Vladimir","NYR","D","L","1968-08-30","Sverdlovskurg","RUS",NA,"RUS",76,230,1989,10,191,71,3,14,17
20032004,"Vladimir Malakhov","Malakhov","Vladimir","NYR, PHI","D","L","1968-08-30","Sverdlovskurg","RUS",NA,"RUS",76,230,1989,10,191,62,3,16,19
20052006,"Vladimir Malakhov","Malakhov","Vladimir","NJD","D","L","1968-08-30","Sverdlovskurg","RUS",NA,"RUS",76,230,1989,10,191,29,4,5,9
20022003,"Tomas Malec","Malec","Tomas","CAR","D","L","1982-05-13","Skalica","SVK",NA,"SVK",74,215,2001,3,64,41,0,2,2
20032004,"Tomas Malec","Malec","Tomas","CAR","D","L","1982-05-13","Skalica","SVK",NA,"SVK",74,215,2001,3,64,2,0,0,0
20052006,"Tomas Malec","Malec","Tomas","OTT","D","L","1982-05-13","Skalica","SVK",NA,"SVK",74,215,2001,3,64,2,0,0,0
20062007,"Tomas Malec","Malec","Tomas","OTT","D","L","1982-05-13","Skalica","SVK",NA,"SVK",74,215,2001,3,64,1,0,0,0
20162017,"Denis Malgin","Malgin","Denis","FLA","C","R","1997-01-18","Olten","CHE",NA,"CHE",69,177,2015,4,102,39,4,4,8
20022003,"Manny Malhotra","Malhotra","Manny","DAL","C","L","1980-05-18","Mississauga","CAN","ON","CAN",74,207,1998,1,7,59,3,7,10
20032004,"Manny Malhotra","Malhotra","Manny","DAL, CBJ","C","L","1980-05-18","Mississauga","CAN","ON","CAN",74,207,1998,1,7,65,12,13,25
20052006,"Manny Malhotra","Malhotra","Manny","CBJ","C","L","1980-05-18","Mississauga","CAN","ON","CAN",74,207,1998,1,7,58,10,21,31
20062007,"Manny Malhotra","Malhotra","Manny","CBJ","C","L","1980-05-18","Mississauga","CAN","ON","CAN",74,207,1998,1,7,82,9,16,25
20072008,"Manny Malhotra","Malhotra","Manny","CBJ","C","L","1980-05-18","Mississauga","CAN","ON","CAN",74,207,1998,1,7,71,11,18,29
20082009,"Manny Malhotra","Malhotra","Manny","CBJ","C","L","1980-05-18","Mississauga","CAN","ON","CAN",74,207,1998,1,7,77,11,24,35
20092010,"Manny Malhotra","Malhotra","Manny","SJS","C","L","1980-05-18","Mississauga","CAN","ON","CAN",74,207,1998,1,7,71,14,19,33
20102011,"Manny Malhotra","Malhotra","Manny","VAN","C","L","1980-05-18","Mississauga","CAN","ON","CAN",74,207,1998,1,7,72,11,19,30
20112012,"Manny Malhotra","Malhotra","Manny","VAN","C","L","1980-05-18","Mississauga","CAN","ON","CAN",74,207,1998,1,7,78,7,11,18
20122013,"Manny Malhotra","Malhotra","Manny","VAN","C","L","1980-05-18","Mississauga","CAN","ON","CAN",74,207,1998,1,7,9,0,0,0
20132014,"Manny Malhotra","Malhotra","Manny","CAR","C","L","1980-05-18","Mississauga","CAN","ON","CAN",74,207,1998,1,7,69,7,6,13
20142015,"Manny Malhotra","Malhotra","Manny","MTL","C","L","1980-05-18","Mississauga","CAN","ON","CAN",74,207,1998,1,7,58,1,3,4
20022003,"Marek Malik","Malik","Marek","CAR, VAN","D","L","1975-06-24","Ostrava","CZE",NA,"CZE",78,235,1993,3,72,79,7,13,20
20032004,"Marek Malik","Malik","Marek","VAN","D","L","1975-06-24","Ostrava","CZE",NA,"CZE",78,235,1993,3,72,78,3,16,19
20052006,"Marek Malik","Malik","Marek","NYR","D","L","1975-06-24","Ostrava","CZE",NA,"CZE",78,235,1993,3,72,74,2,16,18
20062007,"Marek Malik","Malik","Marek","NYR","D","L","1975-06-24","Ostrava","CZE",NA,"CZE",78,235,1993,3,72,69,2,19,21
20072008,"Marek Malik","Malik","Marek","NYR","D","L","1975-06-24","Ostrava","CZE",NA,"CZE",78,235,1993,3,72,42,2,8,10
20082009,"Marek Malik","Malik","Marek","TBL","D","L","1975-06-24","Ostrava","CZE",NA,"CZE",78,235,1993,3,72,42,0,5,5
20062007,"Evgeni Malkin","Malkin","Evgeni","PIT","C","L","1986-07-31","Magnitogorsk","RUS",NA,"RUS",75,195,2004,1,2,78,33,52,85
20072008,"Evgeni Malkin","Malkin","Evgeni","PIT","C","L","1986-07-31","Magnitogorsk","RUS",NA,"RUS",75,195,2004,1,2,82,47,59,106
20082009,"Evgeni Malkin","Malkin","Evgeni","PIT","C","L","1986-07-31","Magnitogorsk","RUS",NA,"RUS",75,195,2004,1,2,82,35,78,113
20092010,"Evgeni Malkin","Malkin","Evgeni","PIT","C","L","1986-07-31","Magnitogorsk","RUS",NA,"RUS",75,195,2004,1,2,67,28,49,77
20102011,"Evgeni Malkin","Malkin","Evgeni","PIT","C","L","1986-07-31","Magnitogorsk","RUS",NA,"RUS",75,195,2004,1,2,43,15,22,37
20112012,"Evgeni Malkin","Malkin","Evgeni","PIT","C","L","1986-07-31","Magnitogorsk","RUS",NA,"RUS",75,195,2004,1,2,75,50,59,109
20122013,"Evgeni Malkin","Malkin","Evgeni","PIT","C","L","1986-07-31","Magnitogorsk","RUS",NA,"RUS",75,195,2004,1,2,31,9,24,33
20132014,"Evgeni Malkin","Malkin","Evgeni","PIT","C","L","1986-07-31","Magnitogorsk","RUS",NA,"RUS",75,195,2004,1,2,60,23,49,72
20142015,"Evgeni Malkin","Malkin","Evgeni","PIT","C","L","1986-07-31","Magnitogorsk","RUS",NA,"RUS",75,195,2004,1,2,69,28,42,70
20152016,"Evgeni Malkin","Malkin","Evgeni","PIT","C","L","1986-07-31","Magnitogorsk","RUS",NA,"RUS",75,195,2004,1,2,57,27,31,58
20162017,"Evgeni Malkin","Malkin","Evgeni","PIT","C","L","1986-07-31","Magnitogorsk","RUS",NA,"RUS",75,195,2004,1,2,52,25,35,60
20072008,"Olli Malmivaara","Malmivaara","Olli","NJD","D","L","1982-03-13","Kajaani","FIN",NA,"FIN",79,230,2000,4,117,2,0,0,0
20112012,"Brad Malone","Malone","Brad","COL","C","L","1989-05-20","Miramichi","CAN","NB","CAN",74,207,2007,4,105,9,0,2,2
20122013,"Brad Malone","Malone","Brad","COL","C","L","1989-05-20","Miramichi","CAN","NB","CAN",74,207,2007,4,105,13,1,1,2
20132014,"Brad Malone","Malone","Brad","COL","C","L","1989-05-20","Miramichi","CAN","NB","CAN",74,207,2007,4,105,32,3,2,5
20142015,"Brad Malone","Malone","Brad","CAR","C","L","1989-05-20","Miramichi","CAN","NB","CAN",74,207,2007,4,105,65,7,8,15
20152016,"Brad Malone","Malone","Brad","CAR","C","L","1989-05-20","Miramichi","CAN","NB","CAN",74,207,2007,4,105,57,2,4,6
20032004,"Ryan Malone","Malone","Ryan","PIT","L","L","1979-12-01","Pittsburgh","USA","PA","USA",76,224,1999,4,115,81,22,21,43
20052006,"Ryan Malone","Malone","Ryan","PIT","L","L","1979-12-01","Pittsburgh","USA","PA","USA",76,224,1999,4,115,77,22,22,44
20062007,"Ryan Malone","Malone","Ryan","PIT","L","L","1979-12-01","Pittsburgh","USA","PA","USA",76,224,1999,4,115,64,16,15,31
20072008,"Ryan Malone","Malone","Ryan","PIT","L","L","1979-12-01","Pittsburgh","USA","PA","USA",76,224,1999,4,115,77,27,24,51
20082009,"Ryan Malone","Malone","Ryan","TBL","L","L","1979-12-01","Pittsburgh","USA","PA","USA",76,224,1999,4,115,70,26,19,45
20092010,"Ryan Malone","Malone","Ryan","TBL","L","L","1979-12-01","Pittsburgh","USA","PA","USA",76,224,1999,4,115,69,21,26,47
20102011,"Ryan Malone","Malone","Ryan","TBL","L","L","1979-12-01","Pittsburgh","USA","PA","USA",76,224,1999,4,115,54,14,24,38
20112012,"Ryan Malone","Malone","Ryan","TBL","L","L","1979-12-01","Pittsburgh","USA","PA","USA",76,224,1999,4,115,68,20,28,48
20122013,"Ryan Malone","Malone","Ryan","TBL","L","L","1979-12-01","Pittsburgh","USA","PA","USA",76,224,1999,4,115,24,6,2,8
20132014,"Ryan Malone","Malone","Ryan","TBL","L","L","1979-12-01","Pittsburgh","USA","PA","USA",76,224,1999,4,115,57,5,10,15
20142015,"Ryan Malone","Malone","Ryan","NYR","L","L","1979-12-01","Pittsburgh","USA","PA","USA",76,224,1999,4,115,6,0,0,0
20022003,"Kirk Maltby","Maltby","Kirk","DET","L","R","1972-12-22","Guelph","CAN","ON","CAN",72,195,1992,3,65,82,14,23,37
20032004,"Kirk Maltby","Maltby","Kirk","DET","L","R","1972-12-22","Guelph","CAN","ON","CAN",72,195,1992,3,65,79,14,19,33
20052006,"Kirk Maltby","Maltby","Kirk","DET","L","R","1972-12-22","Guelph","CAN","ON","CAN",72,195,1992,3,65,82,5,6,11
20062007,"Kirk Maltby","Maltby","Kirk","DET","L","R","1972-12-22","Guelph","CAN","ON","CAN",72,195,1992,3,65,82,6,5,11
20072008,"Kirk Maltby","Maltby","Kirk","DET","L","R","1972-12-22","Guelph","CAN","ON","CAN",72,195,1992,3,65,61,6,4,10
20082009,"Kirk Maltby","Maltby","Kirk","DET","L","R","1972-12-22","Guelph","CAN","ON","CAN",72,195,1992,3,65,78,5,6,11
20092010,"Kirk Maltby","Maltby","Kirk","DET","L","R","1972-12-22","Guelph","CAN","ON","CAN",72,195,1992,3,65,52,4,2,6
20062007,"Mark Mancari","Mancari","Mark","BUF","R","R","1985-07-11","London","CAN","ON","CAN",76,208,2004,7,207,3,0,1,1
20082009,"Mark Mancari","Mancari","Mark","BUF","R","R","1985-07-11","London","CAN","ON","CAN",76,208,2004,7,207,7,1,1,2
20092010,"Mark Mancari","Mancari","Mark","BUF","R","R","1985-07-11","London","CAN","ON","CAN",76,208,2004,7,207,6,1,1,2
20102011,"Mark Mancari","Mancari","Mark","BUF","R","R","1985-07-11","London","CAN","ON","CAN",76,208,2004,7,207,20,1,7,8
20112012,"Mark Mancari","Mancari","Mark","VAN","R","R","1985-07-11","London","CAN","ON","CAN",76,208,2004,7,207,6,0,0,0
20022003,"Kent Manderville","Manderville","Kent","PIT","C","L","1971-04-12","Edmonton","CAN","AB","CAN",75,200,1989,2,24,82,2,5,7
20022003,"Eric Manlow","Manlow","Eric","NYI","C","L","1975-04-07","Belleville","CAN","ON","CAN",72,190,1993,2,50,8,2,1,3
20032004,"Eric Manlow","Manlow","Eric","NYI","C","L","1975-04-07","Belleville","CAN","ON","CAN",72,190,1993,2,50,18,0,2,2
20022003,"Cameron Mann","Mann","Cameron","NSH","R","R","1977-04-20","Thompson","CAN","MB","CAN",72,195,1995,4,99,4,0,0,0
20112012,"Brandon Manning","Manning","Brandon","PHI","D","L","1990-06-04","PrinceGeorge","CAN","BC","CAN",73,205,NA,NA,NA,4,0,0,0
20122013,"Brandon Manning","Manning","Brandon","PHI","D","L","1990-06-04","PrinceGeorge","CAN","BC","CAN",73,205,NA,NA,NA,6,0,2,2
20142015,"Brandon Manning","Manning","Brandon","PHI","D","L","1990-06-04","PrinceGeorge","CAN","BC","CAN",73,205,NA,NA,NA,11,0,3,3
20152016,"Brandon Manning","Manning","Brandon","PHI","D","L","1990-06-04","PrinceGeorge","CAN","BC","CAN",73,205,NA,NA,NA,56,1,6,7
20162017,"Brandon Manning","Manning","Brandon","PHI","D","L","1990-06-04","PrinceGeorge","CAN","BC","CAN",73,205,NA,NA,NA,51,3,6,9
20022003,"Paul Manning","Manning","Paul","CBJ","D","L","1979-04-15","RedDeer","CAN","AB","CAN",76,208,1998,3,62,8,0,0,0
20142015,"Josh Manson","Manson","Josh","ANA","D","R","1991-10-07","Hinsdale","USA","IL","CAN",75,215,2011,6,160,28,0,3,3
20152016,"Josh Manson","Manson","Josh","ANA","D","R","1991-10-07","Hinsdale","USA","IL","CAN",75,215,2011,6,160,71,5,10,15
20162017,"Josh Manson","Manson","Josh","ANA","D","R","1991-10-07","Hinsdale","USA","IL","CAN",75,215,2011,6,160,61,2,10,12
20152016,"Anthony Mantha","Mantha","Anthony","DET","R","L","1994-09-16","Longueuil","CAN","QC","CAN",77,221,2013,1,20,10,2,1,3
20162017,"Anthony Mantha","Mantha","Anthony","DET","R","L","1994-09-16","Longueuil","CAN","QC","CAN",77,221,2013,1,20,45,13,18,31
20022003,"Justin Mapletoft","Mapletoft","Justin","NYI","C","L","1981-01-11","Lloydminster","CAN","SK","CAN",73,202,1999,5,130,11,2,2,4
20032004,"Justin Mapletoft","Mapletoft","Justin","NYI","C","L","1981-01-11","Lloydminster","CAN","SK","CAN",73,202,1999,5,130,27,1,4,5
20022003,"Paul Mara","Mara","Paul","PHX","D","L","1979-09-07","Ridgewood","USA","NJ","USA",76,211,1997,1,7,73,10,15,25
20032004,"Paul Mara","Mara","Paul","PHX","D","L","1979-09-07","Ridgewood","USA","NJ","USA",76,211,1997,1,7,81,6,36,42
20052006,"Paul Mara","Mara","Paul","PHX","D","L","1979-09-07","Ridgewood","USA","NJ","USA",76,211,1997,1,7,78,15,32,47
20062007,"Paul Mara","Mara","Paul","BOS, NYR","D","L","1979-09-07","Ridgewood","USA","NJ","USA",76,211,1997,1,7,78,5,18,23
20072008,"Paul Mara","Mara","Paul","NYR","D","L","1979-09-07","Ridgewood","USA","NJ","USA",76,211,1997,1,7,61,1,16,17
20082009,"Paul Mara","Mara","Paul","NYR","D","L","1979-09-07","Ridgewood","USA","NJ","USA",76,211,1997,1,7,76,5,16,21
20092010,"Paul Mara","Mara","Paul","MTL","D","L","1979-09-07","Ridgewood","USA","NJ","USA",76,211,1997,1,7,42,0,8,8
20102011,"Paul Mara","Mara","Paul","ANA, MTL","D","L","1979-09-07","Ridgewood","USA","NJ","USA",76,211,1997,1,7,53,1,5,6
20092010,"Brad Marchand","Marchand","Brad","BOS","L","L","1988-05-11","Halifax","CAN","NS","CAN",69,181,2006,3,71,20,0,1,1
20102011,"Brad Marchand","Marchand","Brad","BOS","L","L","1988-05-11","Halifax","CAN","NS","CAN",69,181,2006,3,71,77,21,20,41
20112012,"Brad Marchand","Marchand","Brad","BOS","L","L","1988-05-11","Halifax","CAN","NS","CAN",69,181,2006,3,71,76,28,27,55
20122013,"Brad Marchand","Marchand","Brad","BOS","L","L","1988-05-11","Halifax","CAN","NS","CAN",69,181,2006,3,71,45,18,18,36
20132014,"Brad Marchand","Marchand","Brad","BOS","L","L","1988-05-11","Halifax","CAN","NS","CAN",69,181,2006,3,71,82,25,28,53
20142015,"Brad Marchand","Marchand","Brad","BOS","L","L","1988-05-11","Halifax","CAN","NS","CAN",69,181,2006,3,71,77,24,18,42
20152016,"Brad Marchand","Marchand","Brad","BOS","L","L","1988-05-11","Halifax","CAN","NS","CAN",69,181,2006,3,71,77,37,24,61
20162017,"Brad Marchand","Marchand","Brad","BOS","L","L","1988-05-11","Halifax","CAN","NS","CAN",69,181,2006,3,71,59,25,34,59
20022003,"Todd Marchant","Marchant","Todd","EDM","C","L","1973-08-12","Buffalo","USA","NY","USA",70,180,1993,7,164,77,20,40,60
20032004,"Todd Marchant","Marchant","Todd","CBJ","C","L","1973-08-12","Buffalo","USA","NY","USA",70,180,1993,7,164,77,9,25,34
20052006,"Todd Marchant","Marchant","Todd","CBJ, ANA","C","L","1973-08-12","Buffalo","USA","NY","USA",70,180,1993,7,164,79,9,25,34
20062007,"Todd Marchant","Marchant","Todd","ANA","C","L","1973-08-12","Buffalo","USA","NY","USA",70,180,1993,7,164,56,8,15,23
20072008,"Todd Marchant","Marchant","Todd","ANA","C","L","1973-08-12","Buffalo","USA","NY","USA",70,180,1993,7,164,75,9,7,16
20082009,"Todd Marchant","Marchant","Todd","ANA","C","L","1973-08-12","Buffalo","USA","NY","USA",70,180,1993,7,164,72,5,13,18
20092010,"Todd Marchant","Marchant","Todd","ANA","C","L","1973-08-12","Buffalo","USA","NY","USA",70,180,1993,7,164,78,9,13,22
20102011,"Todd Marchant","Marchant","Todd","ANA","C","L","1973-08-12","Buffalo","USA","NY","USA",70,180,1993,7,164,79,1,7,8
20132014,"Alexey Marchenko","Marchenko","Alexey","DET","D","R","1992-01-02","Moscow","RUS",NA,"RUS",75,210,2011,7,205,1,0,0,0
20142015,"Alexey Marchenko","Marchenko","Alexey","DET","D","R","1992-01-02","Moscow","RUS",NA,"RUS",75,210,2011,7,205,13,1,1,2
20152016,"Alexey Marchenko","Marchenko","Alexey","DET","D","R","1992-01-02","Moscow","RUS",NA,"RUS",75,210,2011,7,205,66,2,9,11
20162017,"Alexey Marchenko","Marchenko","Alexey","DET","D","R","1992-01-02","Moscow","RUS",NA,"RUS",75,210,2011,7,205,30,0,6,6
20122013,"Jonathan Marchessault","Marchessault","Jonathan","CBJ","C","R","1990-12-27","CapRouge","CAN","QC","CAN",69,174,NA,NA,NA,2,0,0,0
20142015,"Jonathan Marchessault","Marchessault","Jonathan","TBL","C","R","1990-12-27","CapRouge","CAN","QC","CAN",69,174,NA,NA,NA,2,1,0,1
20152016,"Jonathan Marchessault","Marchessault","Jonathan","TBL","C","R","1990-12-27","CapRouge","CAN","QC","CAN",69,174,NA,NA,NA,45,7,11,18
20162017,"Jonathan Marchessault","Marchessault","Jonathan","FLA","C","R","1990-12-27","CapRouge","CAN","QC","CAN",69,174,NA,NA,NA,51,17,18,35
20022003,"Bryan Marchment","Marchment","Bryan","SJS, COL","D","L","1969-05-01","Scarborough","CAN","ON","CAN",73,200,1987,1,16,81,2,12,14
20032004,"Bryan Marchment","Marchment","Bryan","TOR","D","L","1969-05-01","Scarborough","CAN","ON","CAN",73,200,1987,1,16,75,1,3,4
20052006,"Bryan Marchment","Marchment","Bryan","CGY","D","L","1969-05-01","Scarborough","CAN","ON","CAN",73,200,1987,1,16,37,1,2,3
20132014,"Martin Marincin","Marincin","Martin","EDM","D","L","1992-02-18","Kosice","SVK",NA,"SVK",76,210,2010,2,46,44,0,6,6
20142015,"Martin Marincin","Marincin","Martin","EDM","D","L","1992-02-18","Kosice","SVK",NA,"SVK",76,210,2010,2,46,41,1,4,5
20152016,"Martin Marincin","Marincin","Martin","TOR","D","L","1992-02-18","Kosice","SVK",NA,"SVK",76,210,2010,2,46,65,1,6,7
20162017,"Martin Marincin","Marincin","Martin","TOR","D","L","1992-02-18","Kosice","SVK",NA,"SVK",76,210,2010,2,46,23,1,6,7
20052006,"Masi Marjamaki","Marjamaki","Masi","NYI","L","L","1985-01-16","Pori","FIN",NA,"FIN",74,184,2005,5,144,1,0,0,0
20022003,"Andrei Markov","Markov","Andrei","MTL","D","L","1978-12-20","Voskresensk","RUS",NA,"RUS",72,200,1998,6,162,79,13,24,37
20032004,"Andrei Markov","Markov","Andrei","MTL","D","L","1978-12-20","Voskresensk","RUS",NA,"RUS",72,200,1998,6,162,69,6,22,28
20052006,"Andrei Markov","Markov","Andrei","MTL","D","L","1978-12-20","Voskresensk","RUS",NA,"RUS",72,200,1998,6,162,67,10,36,46
20062007,"Andrei Markov","Markov","Andrei","MTL","D","L","1978-12-20","Voskresensk","RUS",NA,"RUS",72,200,1998,6,162,77,6,43,49
20072008,"Andrei Markov","Markov","Andrei","MTL","D","L","1978-12-20","Voskresensk","RUS",NA,"RUS",72,200,1998,6,162,82,16,42,58
20082009,"Andrei Markov","Markov","Andrei","MTL","D","L","1978-12-20","Voskresensk","RUS",NA,"RUS",72,200,1998,6,162,78,12,52,64
20092010,"Andrei Markov","Markov","Andrei","MTL","D","L","1978-12-20","Voskresensk","RUS",NA,"RUS",72,200,1998,6,162,45,6,28,34
