"Season","Name","LastName","FirstName","Teams","Position","ShootsCatches","Birthdate","CityOfBirth","CountryOfBirth","StateProvince","Nationality","Height","Weight","DraftYear","DraftRound","DraftNumber","W","L","Ties","OTL"
20082009,"Josh Tordjman","Tordjman","Josh","PHX","G",NA,"1985-01-11","Montreal","CAN","QC","CAN",73,156,NA,NA,NA,0,2,0,0
20022003,"Vesa Toskala","Toskala","Vesa","SJS","G","L","1977-05-20","Tampere","FIN",NA,"FIN",70,198,1995,4,90,4,3,1,1
20032004,"Vesa Toskala","Toskala","Vesa","SJS","G","L","1977-05-20","Tampere","FIN",NA,"FIN",70,198,1995,4,90,12,8,4,1
20052006,"Vesa Toskala","Toskala","Vesa","SJS","G","L","1977-05-20","Tampere","FIN",NA,"FIN",70,198,1995,4,90,23,7,0,4
20062007,"Vesa Toskala","Toskala","Vesa","SJS","G","L","1977-05-20","Tampere","FIN",NA,"FIN",70,198,1995,4,90,26,10,0,1
20072008,"Vesa Toskala","Toskala","Vesa","TOR","G","L","1977-05-20","Tampere","FIN",NA,"FIN",70,198,1995,4,90,33,25,0,6
20082009,"Vesa Toskala","Toskala","Vesa","TOR","G","L","1977-05-20","Tampere","FIN",NA,"FIN",70,198,1995,4,90,22,17,0,11
20092010,"Vesa Toskala","Toskala","Vesa","TOR, CGY","G","L","1977-05-20","Tampere","FIN",NA,"FIN",70,198,1995,4,90,9,12,0,3
20152016,"Niklas Treutle","Treutle","Niklas","ARI","G",NA,"1991-04-29","Nuremberg","DEU",NA,"DEU",74,185,NA,NA,NA,0,1,0,0
20022003,"Ron Tugnutt","Tugnutt","Ron","DAL","G","L","1967-10-22","Scarborough","CAN","ON","CAN",71,165,1986,4,81,15,10,5,2
20032004,"Ron Tugnutt","Tugnutt","Ron","DAL","G","L","1967-10-22","Scarborough","CAN","ON","CAN",71,165,1986,4,81,3,7,0,2
20022003,"Marty Turco","Turco","Marty","DAL","G","L","1975-08-13","SaultSteMarie","CAN","ON","CAN",71,184,1994,5,124,31,10,10,2
20032004,"Marty Turco","Turco","Marty","DAL","G","L","1975-08-13","SaultSteMarie","CAN","ON","CAN",71,184,1994,5,124,37,21,13,0
20052006,"Marty Turco","Turco","Marty","DAL","G","L","1975-08-13","SaultSteMarie","CAN","ON","CAN",71,184,1994,5,124,41,19,0,5
20062007,"Marty Turco","Turco","Marty","DAL","G","L","1975-08-13","SaultSteMarie","CAN","ON","CAN",71,184,1994,5,124,38,20,0,5
20072008,"Marty Turco","Turco","Marty","DAL","G","L","1975-08-13","SaultSteMarie","CAN","ON","CAN",71,184,1994,5,124,32,21,0,6
20082009,"Marty Turco","Turco","Marty","DAL","G","L","1975-08-13","SaultSteMarie","CAN","ON","CAN",71,184,1994,5,124,33,31,0,10
20092010,"Marty Turco","Turco","Marty","DAL","G","L","1975-08-13","SaultSteMarie","CAN","ON","CAN",71,184,1994,5,124,22,20,0,11
20102011,"Marty Turco","Turco","Marty","CHI","G","L","1975-08-13","SaultSteMarie","CAN","ON","CAN",71,184,1994,5,124,11,11,0,3
20112012,"Marty Turco","Turco","Marty","BOS","G","L","1975-08-13","SaultSteMarie","CAN","ON","CAN",71,184,1994,5,124,2,2,0,0
20022003,"Roman Turek","Turek","Roman","CGY","G","R","1970-05-21","Strak","CZE",NA,"CZE",76,222,1990,6,113,27,29,9,2
20032004,"Roman Turek","Turek","Roman","CGY","G","R","1970-05-21","Strak","CZE",NA,"CZE",76,222,1990,6,113,6,11,0,0
20152016,"Linus Ullmark","Ullmark","Linus","BUF","G","L","1993-07-31","Lugnvik","SWE",NA,"SWE",76,221,2012,6,163,8,10,0,2
20032004,"Matt Underhill","Underhill","Matt","CHI","G","L","1979-09-16","CampbellRiver","CAN","BC","CAN",74,220,1999,6,170,0,1,0,1
20022003,"Steve Valiquette","Valiquette","Steve","NYI","G","L","1977-08-20","Etobicoke","CAN","ON","CAN",78,210,1996,8,190,0,0,0,0
20032004,"Steve Valiquette","Valiquette","Steve","EDM, NYR","G","L","1977-08-20","Etobicoke","CAN","ON","CAN",78,210,1996,8,190,1,1,0,0
20062007,"Steve Valiquette","Valiquette","Steve","NYR","G","L","1977-08-20","Etobicoke","CAN","ON","CAN",78,210,1996,8,190,1,2,0,0
20072008,"Steve Valiquette","Valiquette","Steve","NYR","G","L","1977-08-20","Etobicoke","CAN","ON","CAN",78,210,1996,8,190,5,3,0,3
20082009,"Steve Valiquette","Valiquette","Steve","NYR","G","L","1977-08-20","Etobicoke","CAN","ON","CAN",78,210,1996,8,190,5,5,0,2
20092010,"Steve Valiquette","Valiquette","Steve","NYR","G","L","1977-08-20","Etobicoke","CAN","ON","CAN",78,210,1996,8,190,2,3,0,0
20082009,"Semyon Varlamov","Varlamov","Semyon","WSH","G","L","1988-04-27","Samara","RUS",NA,"RUS",74,209,2006,1,23,4,0,0,1
20092010,"Semyon Varlamov","Varlamov","Semyon","WSH","G","L","1988-04-27","Samara","RUS",NA,"RUS",74,209,2006,1,23,15,4,0,6
20102011,"Semyon Varlamov","Varlamov","Semyon","WSH","G","L","1988-04-27","Samara","RUS",NA,"RUS",74,209,2006,1,23,11,9,0,5
20112012,"Semyon Varlamov","Varlamov","Semyon","COL","G","L","1988-04-27","Samara","RUS",NA,"RUS",74,209,2006,1,23,26,24,0,3
20122013,"Semyon Varlamov","Varlamov","Semyon","COL","G","L","1988-04-27","Samara","RUS",NA,"RUS",74,209,2006,1,23,11,21,0,3
20132014,"Semyon Varlamov","Varlamov","Semyon","COL","G","L","1988-04-27","Samara","RUS",NA,"RUS",74,209,2006,1,23,41,14,0,6
20142015,"Semyon Varlamov","Varlamov","Semyon","COL","G","L","1988-04-27","Samara","RUS",NA,"RUS",74,209,2006,1,23,28,20,0,8
20152016,"Semyon Varlamov","Varlamov","Semyon","COL","G","L","1988-04-27","Samara","RUS",NA,"RUS",74,209,2006,1,23,27,25,0,3
20142015,"Andrei Vasilevskiy","Vasilevskiy","Andrei","TBL","G","L","1994-07-25","Tyumen","RUS",NA,"RUS",75,207,2012,1,19,7,5,0,1
20152016,"Andrei Vasilevskiy","Vasilevskiy","Andrei","TBL","G","L","1994-07-25","Tyumen","RUS",NA,"RUS",75,207,2012,1,19,11,10,0,0
20132014,"Mark Visentin","Visentin","Mark","PHX","G","L","1992-08-07","Hamilton","CAN","ON","CAN",74,201,2010,1,27,0,1,0,0
20022003,"Tomas Vokoun","Vokoun","Tomas","NSH","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,25,31,11,5
20032004,"Tomas Vokoun","Vokoun","Tomas","NSH","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,34,29,10,4
20052006,"Tomas Vokoun","Vokoun","Tomas","NSH","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,36,18,0,7
20062007,"Tomas Vokoun","Vokoun","Tomas","NSH","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,27,12,0,4
20072008,"Tomas Vokoun","Vokoun","Tomas","FLA","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,30,29,0,8
20082009,"Tomas Vokoun","Vokoun","Tomas","FLA","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,26,23,0,6
20092010,"Tomas Vokoun","Vokoun","Tomas","FLA","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,23,28,0,11
20102011,"Tomas Vokoun","Vokoun","Tomas","FLA","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,22,28,0,5
20112012,"Tomas Vokoun","Vokoun","Tomas","WSH","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,25,17,0,2
20122013,"Tomas Vokoun","Vokoun","Tomas","PIT","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,13,4,0,0
20062007,"Michael Wall","Wall","Michael","ANA","G","L","1985-07-25","Telkwa","CAN","BC","CAN",74,209,NA,NA,NA,2,2,0,0
20052006,"Cam Ward","Ward","Cam","CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,14,8,0,2
20062007,"Cam Ward","Ward","Cam","CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,30,21,0,6
20072008,"Cam Ward","Ward","Cam","CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,37,25,0,5
20082009,"Cam Ward","Ward","Cam","CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,39,23,0,5
20092010,"Cam Ward","Ward","Cam","CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,18,23,0,5
20102011,"Cam Ward","Ward","Cam","CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,37,26,0,10
20112012,"Cam Ward","Ward","Cam","CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,30,23,0,13
20122013,"Cam Ward","Ward","Cam","CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,9,6,0,1
20132014,"Cam Ward","Ward","Cam","CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,10,12,0,6
20142015,"Cam Ward","Ward","Cam","CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,22,24,0,5
20152016,"Cam Ward","Ward","Cam","CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,23,17,0,10
20152016,"Scott Wedgewood","Wedgewood","Scott","NJD","G","L","1992-08-14","Brampton","CAN","ON","CAN",74,195,2010,3,84,2,1,0,1
20022003,"Kevin Weekes","Weekes","Kevin","CAR","G","L","1975-04-04","Toronto","CAN","ON","CAN",74,215,1993,2,41,14,24,9,5
20032004,"Kevin Weekes","Weekes","Kevin","CAR","G","L","1975-04-04","Toronto","CAN","ON","CAN",74,215,1993,2,41,23,30,11,5
20052006,"Kevin Weekes","Weekes","Kevin","NYR","G","L","1975-04-04","Toronto","CAN","ON","CAN",74,215,1993,2,41,14,14,0,3
20062007,"Kevin Weekes","Weekes","Kevin","NYR","G","L","1975-04-04","Toronto","CAN","ON","CAN",74,215,1993,2,41,4,6,0,2
20072008,"Kevin Weekes","Weekes","Kevin","NJD","G","L","1975-04-04","Toronto","CAN","ON","CAN",74,215,1993,2,41,2,2,0,1
20082009,"Kevin Weekes","Weekes","Kevin","NJD","G","L","1975-04-04","Toronto","CAN","ON","CAN",74,215,1993,2,41,7,5,0,0
20072008,"Tyler Weiman","Weiman","Tyler","COL","G","L","1984-06-05","Saskatoon","CAN","SK","CAN",71,180,2002,5,164,0,0,0,0
20152016,"Roman Will","Will","Roman","COL","G","L","1992-05-22","Plzen","CZE",NA,"CZE",73,195,NA,NA,NA,0,0,0,0
20032004,"Matthew Yeats","Yeats","Matthew","WSH","G","L","1979-04-06","Innisfai","CAN","AB","CAN",72,181,1998,9,248,1,3,0,0
20112012,"Allen York","York","Allen","CBJ","G","L","1989-06-17","Wetaskiwin","CAN","AB","CAN",75,188,2007,6,158,3,2,0,0
20092010,"Matt Zaba","Zaba","Matt","NYR","G","L","1983-07-14","Yorkton","CAN","SK","CAN",73,190,2003,8,231,0,0,0,0
20132014,"Jeff Zatkoff","Zatkoff","Jeff","PIT","G","L","1987-06-09","Detroit","USA","MI","USA",74,186,2006,3,74,12,6,0,2
20142015,"Jeff Zatkoff","Zatkoff","Jeff","PIT","G","L","1987-06-09","Detroit","USA","MI","USA",74,186,2006,3,74,0,1,0,0
20152016,"Jeff Zatkoff","Zatkoff","Jeff","PIT","G","L","1987-06-09","Detroit","USA","MI","USA",74,186,2006,3,74,4,7,0,1
20142015,"Rob Zepp","Zepp","Rob","PHI","G","L","1981-09-07","Scarborough","CAN","ON","CAN",74,198,2001,4,110,5,2,0,0
